Store,Product Type,Brand,Product Name,Price,Features,Specification,Reviewer Name,Review Date,Rating,Reviewer Comment
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Uchenna,14-01-2025,5 out of 5,"all good What I ordered is wat I got, works perfectly well"
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Gbenga Akintola,14-01-2025,4 out of 5,Working fine Okay
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Adediran,13-01-2025,5 out of 5,Overall great smartphone!!! The phone is superb! The camera is clear especially the super night. ????????????
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Mary,09-01-2025,5 out of 5,"I love it! It's great value for money! Sleek, functionality easy to understand, great Android Smartphone!"
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Ugonna,27-12-2024,5 out of 5,satisfactory satisfactory
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Daniel,23-12-2024,5 out of 5,tecno spark 30c Everything about it
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Matthew,23-12-2024,5 out of 5,Satisfactory It was delivered in good condition and working fantastically.
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Kingsley,19-12-2024,5 out of 5,"go for it Everything about this phone is unique 
I love it,it is good to go"
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Ezinne Obi,16-12-2024,5 out of 5,Good Phone Solid as I expected
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Hassan,09-12-2024,5 out of 5,i really love it The device is top notch and really serves all my expectations ????
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,FEJIRO????????,09-12-2024,5 out of 5,Good Product Everything is as it was advertised
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Love,29-11-2024,4 out of 5,Nice phone I love this product
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,kinfoarena,28-11-2024,5 out of 5,nice Nice
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Stephen,26-11-2024,5 out of 5,IR Remote Function It works on my Panasonic AC and Samsung TV
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Fidelis,26-11-2024,5 out of 5,Camera The phone is okay and the camera is good
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Naza,25-11-2024,5 out of 5,exactly what was ordered Got the above
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Lucky,25-11-2024,5 out of 5,Good phone This phone is too sleek!!!
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Sunday,22-11-2024,5 out of 5,correct Very good
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Ayobami,20-11-2024,3 out of 5,phone The battery is not strong
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Paddy,18-11-2024,4 out of 5,"Am impressed Fast charging, cool design and fine camera. Top notch."
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,BLESSED,14-11-2024,5 out of 5,"i like the phone It's nice, I got exactly what I ordered 
It's Worth the price"
Jumia Nigeria,Phones,Tecno,"Tecno Spark 30C 6.6"" 4GB RAM/128GB ROM Android 14 - Black",140527.0,"SIM card size: Nano SimDimensions (H/L/W): 166 x 78 x 8 mm, vol. 103.6 cm³Display: LCD IPS Color (16M) 720x1600 px (6.67"") 263ppiTouch screen: YES iconBattery: Li-Po 5000 mAhNon-removable battery: YES iconBuilt-in memory: YES icon 128 GBRAM Memory: 4 GBOS: Android 14Chipset: MediaTek Helio G81CPU #1 Type: Cortex-A75CPU #1 freq.: 2000.0 MHz (2-core)CPU #2 Type: Cortex-A55GPU Type: Mali-G52 MC2GPU freq.: 2000.0 MHz",SKU: TE339MP4Z552WNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: Spark 20CWeight (kg): 0.1Color: BlackShop Type: Jumia Mall,Charles,11-11-2024,5 out of 5,Lovely phone Just as described. I am enjoying this item????????????
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Joshua Ayobami Opeoluwa,21-02-2025,5 out of 5,I love it I love it
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Kiky,20-02-2025,3 out of 5,it a good deal Nice One
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Otuaga,18-02-2025,5 out of 5,nice It very good
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Wasiu,18-02-2025,5 out of 5,I like it. I got what I ordered for.
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Christian,18-02-2025,5 out of 5,good They work perfectly ok
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Ibrahim,17-02-2025,5 out of 5,I like the product Everything
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Abinya,17-02-2025,4 out of 5,good product Is working perfectly so far so good
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Ogboya,14-02-2025,5 out of 5,Nice 1 Keep it up
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Oyelakin,13-02-2025,5 out of 5,F.M The fm radio is very loud and clear
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Odewale Quadri,12-02-2025,4 out of 5,Perfect Good product
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Doris,10-02-2025,4 out of 5,Techno T101 Works good. My mum likes it.
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Abuchi,10-02-2025,5 out of 5,good The phone good and very nice
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Chika Blessing,10-02-2025,5 out of 5,Very good I recommend Very good I recommend the battery lasts long
Jumia Nigeria,Phones,Tecno,"Tecno T101 1.8"" Dual SIM  - Black",12920.0,"Operating system: MosProcessor: MT6261DBand: GSM 900/1800mhzDimension: 116*49*12.4mmDisplay: 1.77"" QQVGAResolution: 128*160Camera: 0.08 Back camera   0.08 front cameraMemory: 4MB ROM +4MB RAMConnectivity: Bt, fmBattery: 1150mAh long standby",SKU: TE339MP5HKPYWNAFAMZProduct Line: SNS PHONES VENTURE - ACModel: T101Weight (kg): 0.1Color: BlackShop Type: Jumia Mall,Rita Brave,07-02-2025,5 out of 5,Great product Very strong battery
